Id_Funcionario,Idade,Valor Diaria,Indice_Envolvimento_Trabalho,Nivel_Satisfacao_Trabalho,Salario_Mensal,Numero_Empresas_Anteriores,Disponivel_Hora_Extra,Percentual_Ultimo_Aumento_Salario,Aval_Performance,Anos_Experiencia,Numero_Treinamentos_Ano_Anterior,Anos_na_Empresa,Anos_Funcao_Atual,Anos_Desde_Ultima_Promocao,Anos_com_Gerente_Atual,Promocao_Recomendada,Id_Funcao,Id_Departamento,Id_Viagem,Id_Genero,Id_Estado_Civil
1640,37,1470,3,2,3936,1,N,11,3,8,2,8,4,7,7,Sim,1,1,1,1,2
1641,40,448,3,4,7945,6,S,15,3,18,2,4,2,3,3,Não,3,1,1,1,1
1642,44,602,3,4,5743,4,S,11,3,14,3,10,7,0,2,Não,1,1,2,2,2
1644,48,365,2,4,15202,2,N,25,4,23,3,2,2,2,2,Não,5,1,2,2,2
1645,35,763,1,4,5440,6,S,14,3,7,2,2,2,2,2,Não,1,1,1,2,3
1646,24,567,3,4,3760,1,S,13,3,6,2,6,3,1,3,Não,1,1,2,1,1
1647,27,486,4,3,3517,7,N,17,3,5,0,3,2,0,2,Não,1,1,1,1,2
1648,27,591,3,4,2580,2,N,13,3,6,0,4,2,1,2,Não,1,1,2,2,1
1649,40,1329,3,1,2166,3,S,14,3,10,3,4,2,0,3,Não,2,1,1,2,1
1650,29,469,2,3,5869,9,N,11,3,8,2,5,2,1,4,Não,1,1,1,2,1
1651,36,711,3,1,8008,4,N,12,3,9,6,3,2,0,2,Não,4,1,1,1,2
1653,25,772,4,3,5206,1,N,17,3,7,6,7,7,0,7,Não,3,1,2,2,3
1654,39,492,3,2,5295,4,N,21,4,7,3,5,4,1,0,Não,3,1,1,2,2
1655,49,301,3,2,16413,3,N,16,3,27,2,4,2,1,2,Não,6,1,1,1,2
1656,50,813,2,1,13269,5,N,15,3,19,3,14,11,1,11,Não,6,1,1,1,3
1657,20,1141,3,3,2783,1,N,19,3,2,3,2,2,2,2,Não,5,1,1,1,1
1658,34,1130,3,2,5433,1,N,12,3,11,2,11,8,7,9,Sim,1,1,1,1,3
1659,36,311,3,2,2013,2,N,11,3,15,4,4,3,1,3,Não,2,1,1,2,1
1661,49,465,2,3,13966,2,S,19,3,30,3,15,11,2,12,Não,4,1,1,1,2
1662,36,894,2,3,4374,0,N,15,3,4,6,3,2,1,2,Não,3,1,3,1,2
1664,36,1040,4,1,6842,6,N,20,4,13,3,5,4,0,4,Não,4,1,1,2,3
1665,54,584,3,3,17426,3,N,25,4,36,6,10,8,4,7,Não,5,1,1,1,2
1666,43,1291,2,3,17603,1,N,24,4,14,3,14,10,6,11,Sim,6,1,1,2,2
1667,35,880,3,4,4581,3,S,24,4,13,2,11,9,6,7,Sim,1,1,2,2,1
1668,38,1189,3,4,4735,7,N,15,3,19,4,13,11,2,9,Não,1,1,2,2,2
1669,29,991,2,2,4187,1,S,13,3,10,3,10,0,0,9,Não,1,1,1,2,3
1670,33,392,3,4,5505,1,N,14,3,6,5,6,2,0,4,Não,1,1,1,2,3
1671,32,977,3,2,5470,0,N,13,3,10,4,9,5,1,6,Não,1,1,1,2,3
1673,31,1112,3,4,5476,1,N,11,3,10,2,10,0,0,2,Não,1,1,1,1,2
1674,49,464,3,1,2587,4,S,16,3,17,2,2,2,2,2,Não,2,1,1,1,3
1675,38,148,2,2,2440,1,N,22,4,4,3,4,3,3,3,Não,2,1,2,1,1
1676,47,1225,4,2,15972,6,N,14,3,29,2,3,2,1,2,Não,5,1,1,1,3
1677,49,809,3,3,15379,4,N,14,3,23,2,8,7,0,0,Não,5,1,1,2,1
1678,41,1206,3,3,7082,3,S,16,3,21,2,2,0,0,2,Não,1,1,1,2,1
1680,20,727,3,1,2728,1,N,11,3,2,3,2,2,0,2,Não,5,1,1,2,1
1681,33,530,3,4,5368,1,S,25,4,7,2,6,5,1,2,Não,1,1,3,1,3
1682,36,1351,3,3,5347,6,N,14,3,10,2,3,2,0,2,Não,4,1,1,2,2
1683,44,528,3,4,3195,4,S,18,3,8,2,2,2,2,2,Não,1,1,1,1,3
1684,23,1320,2,3,3989,1,S,11,3,5,2,5,4,1,2,Não,2,1,1,2,1
1687,38,1495,3,3,3306,7,N,19,3,7,5,0,0,0,0,Não,2,1,1,1,2
1689,53,1395,4,4,7005,3,N,15,3,11,2,4,3,1,2,Não,4,1,1,2,2
1691,48,708,3,3,2655,2,S,11,3,19,3,9,7,7,7,Sim,5,1,2,1,2
1692,32,1259,3,2,1393,1,N,12,3,1,2,1,0,0,0,Não,2,1,1,2,1
1693,26,786,3,4,2570,1,N,20,4,7,5,7,7,5,7,Sim,2,1,3,2,1
1694,55,1441,2,2,3537,5,N,12,3,8,1,4,2,1,2,Não,1,1,1,2,3
1696,34,1157,2,4,3986,1,N,14,3,15,3,15,10,4,13,Não,2,1,1,2,2
1697,60,370,1,4,10883,3,N,20,4,19,2,1,0,0,0,Não,4,1,1,2,3
1698,33,267,4,2,2028,1,N,18,3,14,6,14,11,2,13,Não,2,1,1,2,2
1700,37,1278,1,4,9525,1,N,14,3,6,2,6,3,1,3,Não,1,1,2,2,3
1701,34,678,2,4,2929,1,N,12,3,10,3,10,9,8,7,Sim,1,1,1,1,2
1702,23,427,3,4,2275,1,S,21,4,3,2,3,2,0,2,Não,5,1,1,2,3
1703,44,921,4,4,7879,1,S,19,3,9,2,8,7,6,7,Sim,4,1,1,1,2
1704,35,146,2,4,4930,0,S,14,3,6,2,5,4,1,4,Não,1,1,2,2,1
1706,43,1179,3,4,7847,1,S,17,3,10,3,10,9,8,8,Sim,1,1,1,2,2
1707,24,581,4,3,4401,1,N,16,3,5,1,5,3,0,4,Não,1,1,1,2,2
1708,41,918,3,3,9241,1,N,12,3,10,3,10,8,8,7,Sim,1,1,1,2,1
1709,29,1082,3,3,2974,9,N,17,3,9,2,5,3,1,2,Não,2,1,1,1,2
1710,36,530,3,4,4502,3,N,15,3,17,2,13,7,6,7,Sim,5,1,1,1,1
1712,45,1238,2,3,10748,3,N,23,4,25,3,23,15,14,4,Sim,4,1,3,2,2
1714,24,240,1,3,1555,1,N,11,3,1,2,1,0,0,0,Não,1,1,1,2,2
1716,47,1093,1,3,12936,7,N,11,3,25,3,23,5,14,10,Sim,1,1,2,2,2
1718,26,390,1,3,2305,1,N,15,3,3,3,3,2,0,2,Não,2,1,1,2,2
1719,45,1005,2,2,16704,1,N,11,3,21,2,21,6,8,6,Sim,6,1,1,1,1
1720,32,585,3,3,3433,6,N,13,3,10,3,5,2,1,3,Não,1,1,2,2,2
1721,31,741,3,3,3477,1,N,14,3,6,2,5,2,0,3,Não,2,1,1,2,2
1722,41,552,1,2,6430,6,N,19,3,10,4,3,2,1,2,Não,1,1,3,2,2
1724,40,369,3,1,6516,2,S,16,3,18,3,1,0,0,0,Não,3,1,1,1,2
1725,24,506,3,1,3907,1,N,13,3,6,2,6,2,1,2,Não,2,1,1,2,3
1727,46,717,3,2,5562,6,N,14,3,19,3,10,7,0,9,Não,4,1,1,2,1
1728,35,1370,3,3,6883,2,N,16,3,17,3,7,7,0,7,Não,3,1,1,2,2
1729,30,793,3,4,2862,1,N,12,3,10,2,10,0,0,8,Não,1,1,1,2,2
1731,47,543,3,2,4978,7,N,11,3,4,3,1,0,0,0,Não,1,1,3,2,2
1732,46,1277,3,4,10368,4,S,12,3,13,5,10,6,0,3,Não,1,1,1,2,3
1733,36,1456,2,1,6134,5,S,13,3,16,3,2,2,2,2,Não,1,1,1,2,3
1734,32,964,1,2,6735,6,N,15,3,10,2,0,0,0,0,Não,1,1,1,2,1
1735,23,160,3,2,3295,1,N,13,3,3,3,3,2,1,2,Não,2,1,1,1,1
1736,31,163,3,4,5238,2,N,20,4,9,3,5,4,1,4,Não,3,1,2,1,1
1737,39,792,3,4,6472,1,S,15,3,9,2,9,8,5,8,Sim,2,1,3,2,2
1739,32,371,1,3,9610,3,N,13,3,10,2,4,3,0,2,Não,1,1,1,2,2
1740,40,611,3,2,19833,1,N,14,3,21,3,21,8,12,8,Sim,5,1,1,2,1
1744,45,176,1,3,9756,4,N,21,4,9,2,5,0,0,3,Não,1,1,1,1,2
1745,30,1312,2,1,4968,0,N,16,3,10,2,9,7,0,7,Não,1,1,2,1,1
1746,24,897,3,4,2145,0,N,14,3,3,2,2,2,2,1,Não,1,1,2,2,2
1747,30,600,2,4,2180,6,N,11,3,6,0,4,2,1,2,Não,1,1,2,1,3
1749,31,1003,3,3,8346,1,N,19,3,6,3,5,2,0,2,Não,1,1,1,2,2
1751,27,1054,3,4,3445,1,N,11,3,6,5,6,2,1,4,Não,1,1,1,1,1
1752,29,428,1,2,2760,1,N,13,3,2,3,2,2,2,2,Não,5,1,1,1,1
1753,29,461,4,3,6294,8,S,12,3,10,5,3,2,0,2,Não,4,1,2,2,1
1754,30,979,2,1,7140,2,N,11,3,12,2,7,7,1,7,Não,1,1,1,2,3
1755,34,181,4,4,2932,0,S,14,3,6,3,5,0,1,2,Não,1,1,1,2,2
1756,33,1283,3,2,5147,8,N,15,3,13,2,11,7,1,7,Não,1,1,3,1,1
1757,49,1313,3,4,4507,3,N,12,3,8,1,5,1,0,4,Não,1,1,1,1,1
1758,33,211,3,1,8564,2,S,20,4,11,2,0,0,0,0,Não,1,1,1,1,1
1760,38,594,2,2,2468,4,N,14,3,9,4,6,1,0,5,Não,2,1,2,1,2
1761,31,1079,3,3,8161,2,N,13,3,10,2,1,0,0,0,Não,1,1,1,2,2
1762,29,590,2,1,2109,1,N,13,3,1,2,1,0,0,0,Não,1,1,1,1,3
1763,30,305,4,3,5294,3,N,16,3,10,3,7,0,1,7,Não,4,1,1,2,2
1764,32,953,3,2,2718,2,N,14,3,12,3,7,7,0,7,Não,1,1,3,2,1
1766,38,833,1,4,5811,3,S,16,3,15,2,1,0,1,0,Não,4,1,1,2,2
1767,43,807,2,3,2437,9,S,16,3,6,4,1,0,0,0,Não,1,1,2,2,2
1768,42,855,3,2,2766,8,N,22,4,7,6,5,3,0,4,Não,2,1,1,2,3
1770,55,478,2,1,19038,8,N,12,3,34,2,1,0,0,0,Não,6,1,1,2,2
1771,33,775,3,2,3055,5,N,15,3,11,2,9,8,1,7,Não,1,1,3,2,3
1772,41,548,3,1,2289,1,N,20,4,5,2,5,3,0,4,Não,2,1,1,2,3
1774,34,1375,3,3,4001,1,S,14,3,15,3,15,14,0,7,Não,1,1,3,2,3
1775,53,661,2,3,12965,4,S,20,4,27,2,3,2,0,2,Não,3,1,3,1,2
1778,43,244,3,4,3539,0,N,13,3,10,5,9,7,1,8,Não,1,1,1,2,1
1779,34,511,1,4,16029,5,N,12,3,6,3,2,2,2,2,Não,1,1,1,1,1
1780,21,337,3,2,12679,1,N,13,3,1,3,1,0,1,0,Não,5,1,1,2,1
1782,38,1153,2,3,13702,1,N,11,3,5,3,5,4,0,4,Não,2,1,1,1,2
1783,22,1294,3,1,2398,1,S,17,3,1,6,1,0,0,0,Não,2,1,1,1,2
1784,31,196,2,4,5468,1,N,14,3,13,3,12,7,5,7,Sim,1,1,1,1,2
1786,51,942,3,3,13116,2,N,11,3,15,2,2,2,2,2,Não,5,1,1,1,2
1787,37,589,2,2,4189,1,N,14,3,5,2,5,2,0,3,Não,1,1,1,2,2
1789,46,734,3,4,19328,7,S,17,3,24,3,2,1,2,2,Não,6,1,1,2,3
1790,36,1383,3,1,8321,7,S,13,3,15,1,12,8,5,7,Sim,4,1,1,2,2
1792,44,429,3,2,2342,1,S,12,3,6,2,5,3,2,3,Não,1,1,2,2,3
1794,37,1239,3,2,4071,2,N,13,3,19,4,10,0,4,7,Não,1,1,1,2,3
1797,35,303,3,4,5813,1,S,18,3,10,2,10,7,7,7,Sim,1,1,1,2,1
1798,33,867,4,1,3143,6,N,19,3,14,1,10,8,7,6,Sim,1,1,1,2,2
1799,28,1181,3,4,2044,1,N,11,3,5,6,5,3,0,3,Não,1,1,1,2,2
1800,39,1253,3,3,13464,7,N,21,4,9,3,4,3,2,2,Não,6,1,1,2,1
1801,46,849,2,2,7991,8,N,15,3,6,3,2,2,2,2,Não,1,1,3,2,1
1802,40,616,3,1,3377,4,N,17,3,7,5,4,3,0,2,Não,2,1,1,1,2
1803,42,1128,4,1,5538,5,N,18,3,10,2,0,0,0,0,Não,4,1,1,2,2
1804,35,1180,3,4,5762,2,N,14,3,15,6,7,7,1,7,Não,3,1,3,2,3
1805,38,1336,3,2,2592,5,N,13,3,13,3,11,10,3,8,Não,1,1,3,2,3
1807,34,234,3,1,5346,4,N,17,3,11,3,7,1,0,7,Não,2,1,2,2,2
1809,37,370,3,1,4213,1,N,15,3,10,4,10,3,0,8,Não,3,1,1,2,1
1812,39,766,3,4,4127,2,N,18,3,7,6,2,1,2,2,Não,1,1,2,2,3
1813,43,343,3,3,2438,4,N,13,3,7,2,3,2,1,2,Não,1,1,3,2,1
1814,41,447,4,2,6870,3,N,12,3,11,3,3,2,1,2,Não,4,1,1,2,1
1815,41,796,3,3,10447,0,S,13,3,23,3,22,14,13,5,Sim,1,1,1,1,3
1816,30,1092,3,3,9667,9,N,14,3,9,3,7,7,0,2,Não,3,1,1,1,1
1818,26,920,3,2,2148,0,S,11,3,6,3,5,1,1,4,Não,1,1,1,1,2
1821,46,261,3,2,8926,4,N,22,4,13,2,9,7,3,7,Não,4,1,1,1,2
1822,40,1194,3,4,6513,4,N,17,3,12,3,5,3,0,3,Não,4,1,1,1,3
1823,34,810,4,3,6799,1,N,21,4,10,5,10,8,4,8,Não,1,1,1,2,2
1824,58,350,3,2,16291,4,N,22,4,37,0,16,9,14,14,Sim,5,1,3,2,3
1826,35,185,1,3,2705,0,N,16,3,6,2,5,4,0,3,Não,2,1,1,2,2
1827,47,1001,2,2,10333,8,S,12,3,28,4,22,11,14,10,Sim,3,1,1,1,3
1829,40,750,3,1,4448,2,N,12,3,15,3,7,4,7,7,Sim,4,1,1,1,3
1830,54,431,3,4,6854,4,N,15,3,14,2,7,1,1,7,Não,1,1,1,1,2
1833,31,1125,3,1,9637,2,N,14,3,9,3,3,2,2,2,Não,1,1,2,1,2
1834,28,1217,3,1,3591,1,N,25,4,3,3,3,2,1,2,Não,1,1,1,1,2
1835,38,723,1,4,5405,2,S,20,4,20,4,4,2,0,3,Não,5,1,1,1,2
1836,26,572,3,4,4684,1,N,13,3,5,4,5,3,1,2,Não,1,1,1,2,1
1837,58,1216,3,3,15787,2,S,14,3,23,3,2,2,2,2,Não,6,1,2,2,2
1839,18,1431,3,3,1514,1,N,16,3,0,4,0,0,0,0,Não,1,1,3,1,1
1842,31,359,4,1,2956,0,N,17,3,2,4,1,0,0,0,Não,1,1,1,2,2
1844,29,350,2,1,2335,4,S,15,3,4,3,2,2,2,0,Não,1,1,1,2,3
1845,45,589,3,3,5154,4,N,22,4,10,3,8,7,5,7,Sim,1,1,3,1,2
1847,36,430,3,2,6962,4,S,22,4,15,2,1,0,0,0,Não,1,1,1,1,2
1849,43,1422,3,4,5675,1,N,20,4,7,5,7,7,7,7,Sim,1,1,2,2,2
1850,27,1297,3,4,2379,0,S,14,3,6,3,5,4,0,2,Não,2,1,2,1,1
1852,29,574,3,4,3812,1,N,13,3,11,3,11,8,3,10,Não,2,1,2,2,2
1853,32,1318,3,4,4648,8,N,13,3,4,2,0,0,0,0,Não,1,1,2,2,1
1854,42,355,3,3,12936,3,N,22,4,10,1,6,3,3,3,Não,1,1,3,2,2
1856,47,207,3,3,12105,4,N,12,3,7,2,2,2,2,0,Não,2,1,1,1,1
1857,46,706,3,4,18578,3,N,14,3,12,4,9,8,4,7,Não,3,1,1,2,3
1858,28,280,3,4,2706,1,N,15,3,3,2,3,2,2,2,Não,1,1,3,2,3
1859,29,726,1,3,16384,8,N,17,3,11,3,7,0,1,6,Não,4,1,1,2,3
1860,42,1142,3,3,13968,4,N,13,3,8,3,0,0,0,0,Não,2,1,1,2,1
1862,32,414,2,2,19907,7,S,12,3,7,3,2,2,2,2,Não,1,1,1,2,1
1863,46,1319,4,1,13225,2,N,12,3,25,5,19,17,2,8,Não,1,1,1,1,3
1864,27,728,2,3,3540,1,N,21,4,9,5,9,8,5,8,Sim,5,1,1,1,2
1865,29,352,2,2,2804,1,N,11,3,1,3,1,0,0,0,Não,1,1,1,2,2
1866,43,823,2,3,19392,7,N,13,3,21,2,16,12,6,14,Sim,5,1,1,1,2
1867,48,1224,2,2,19665,4,N,12,3,29,3,22,10,12,9,Sim,6,1,1,2,2
1868,29,459,2,4,2439,1,S,24,4,1,3,1,0,1,0,Não,1,1,2,2,1
1869,46,1254,3,2,7314,5,N,21,4,14,2,8,7,0,7,Não,1,1,1,1,2
1870,27,1131,2,1,4774,0,N,19,3,8,2,7,6,7,3,Sim,1,1,2,1,2
1871,39,835,3,4,3902,8,N,14,3,7,2,2,2,2,2,Não,1,1,1,2,3
1873,55,836,2,4,2662,8,N,20,4,19,2,5,2,0,4,Não,1,1,1,2,2
1875,28,1172,3,2,2856,1,N,19,3,1,3,1,0,0,0,Não,5,1,1,1,2
1876,30,945,3,4,1081,1,N,13,3,1,3,1,0,0,0,Não,5,1,1,2,1
1878,22,391,3,2,2472,1,S,23,4,1,2,1,0,0,0,Não,1,1,1,2,1
1880,36,1266,2,3,5673,1,S,13,3,10,4,10,9,1,7,Não,1,1,1,1,2
1881,31,311,3,3,4197,1,N,11,3,10,2,10,8,0,2,Não,2,1,1,2,3
1882,34,1480,3,4,9713,2,S,13,3,9,3,5,3,1,0,Não,1,1,1,2,2
1883,29,592,3,1,2062,3,N,14,3,11,2,3,2,1,2,Não,2,1,1,2,1
1885,37,783,3,1,4284,5,S,22,4,16,2,5,3,0,4,Não,1,1,1,2,2
1886,35,219,2,2,4788,0,S,11,3,4,2,3,2,0,2,Não,3,1,1,1,2
1888,45,556,2,4,5906,0,N,13,3,10,2,9,8,3,8,Não,3,1,1,1,2
1890,36,1213,2,4,3886,1,N,21,4,10,2,10,1,0,8,Não,1,1,2,2,1
1892,40,1137,3,1,16823,2,N,11,3,22,3,19,7,11,16,Sim,5,1,1,2,3
1893,26,482,2,3,2933,1,S,13,3,1,3,1,0,1,0,Não,1,1,1,1,2
1898,27,511,4,3,6500,0,N,14,3,9,5,8,7,0,7,Não,1,1,1,1,1
1900,48,117,3,4,17174,3,N,11,3,24,3,22,17,4,7,Não,5,1,2,1,3
1903,44,170,4,1,5033,2,N,15,3,10,5,2,0,2,2,Não,4,1,1,2,2
1905,34,967,1,1,2307,1,S,23,4,5,2,5,2,3,0,Não,1,1,3,2,2
1907,56,1162,3,4,2587,1,N,16,3,5,3,4,2,1,0,Não,2,1,1,2,1
1908,36,335,2,2,5507,2,N,16,3,12,1,4,2,1,3,Não,1,1,1,2,2
1909,41,337,3,2,4393,5,N,21,4,14,3,5,4,1,4,Não,1,1,1,1,2
1911,42,1396,3,1,13348,9,N,13,3,18,3,13,7,5,7,Sim,6,1,1,2,2
1912,31,1079,3,4,6583,2,S,11,3,8,2,5,2,1,4,Não,1,1,1,1,3
1915,34,735,2,4,8103,3,S,12,3,9,3,4,2,0,1,Não,1,1,1,1,2
1916,31,471,4,3,3978,8,N,12,3,4,0,2,2,2,2,Não,2,1,1,1,3
1918,26,1096,4,4,2544,0,N,18,3,8,3,7,7,7,7,Sim,2,1,2,2,2
1922,45,1297,3,3,5399,4,N,12,3,12,3,4,2,0,3,Não,4,1,2,2,1
1924,33,217,3,3,5487,1,N,14,3,10,2,10,4,0,9,Não,1,1,1,2,1
1927,28,783,2,4,6834,1,S,12,3,7,2,7,7,0,7,Não,1,1,2,2,2
1928,29,746,4,1,1091,1,N,17,3,1,3,1,0,0,0,Não,5,1,2,2,1
1929,39,1251,1,3,5736,6,N,19,3,10,1,3,2,1,2,Não,1,1,3,1,2
1931,27,1354,3,2,2226,1,N,11,3,6,3,5,3,1,2,Não,1,1,1,2,2
1932,34,735,2,4,5747,1,S,15,3,16,3,15,10,6,11,Sim,1,1,2,2,2
1933,28,1475,3,3,9854,3,S,11,3,6,0,2,0,2,2,Não,1,1,1,1,1
1934,47,1169,3,2,5467,8,N,18,3,16,4,8,7,1,7,Não,1,1,3,2,2
1935,56,1443,2,1,5380,4,N,16,3,6,3,0,0,0,0,Não,1,1,1,1,2
1936,39,867,3,1,5151,1,N,25,4,10,3,10,0,7,9,Sim,3,1,1,2,2
1937,38,1394,2,2,2133,1,S,16,3,20,3,20,11,0,7,Não,1,1,2,1,3
1938,58,605,3,4,17875,4,S,13,3,29,2,1,0,0,0,Não,5,1,1,1,2
1939,32,238,4,3,2432,3,S,14,3,8,2,4,1,0,3,Não,1,1,2,1,1
1940,38,1206,3,4,4771,2,N,19,3,10,0,5,2,0,3,Não,1,1,1,2,3
1941,49,1064,3,4,19161,3,N,15,3,28,3,5,4,4,3,Não,6,1,2,2,2
1943,42,419,3,4,5087,3,S,12,3,14,4,0,0,0,0,Não,1,1,1,2,3
1944,27,1337,2,2,2863,1,N,12,3,1,2,1,0,0,0,Não,1,1,2,1,2
1945,35,682,3,1,5561,0,N,16,3,6,2,5,3,0,4,Não,1,1,1,2,2
1947,28,1103,3,3,2144,1,N,14,3,5,3,5,3,1,4,Não,1,1,3,2,1
1948,31,976,3,1,3065,1,S,13,3,4,3,4,2,2,3,Não,1,1,3,2,3
1949,36,1351,4,2,2810,1,N,22,4,5,3,5,4,0,2,Não,2,1,3,2,2
1950,34,937,3,4,9888,1,N,21,4,14,3,14,8,2,1,Não,1,1,1,2,1
1951,34,1239,3,3,8628,1,N,18,3,9,2,8,7,1,1,Não,1,1,1,2,3
1952,26,157,3,1,2867,0,N,13,3,8,6,7,7,7,6,Sim,2,1,1,2,1
1954,29,136,3,1,5373,0,N,12,3,6,5,5,3,0,2,Não,4,1,1,2,2
1955,32,1146,3,4,6667,5,N,18,3,9,6,5,1,1,2,Não,4,1,3,1,3
1956,31,1125,1,1,5003,1,N,21,4,10,6,10,8,8,7,Sim,1,1,2,2,2
1960,28,1404,2,4,2367,5,N,12,3,6,2,4,1,0,3,Não,2,1,1,2,3
1961,38,1404,2,1,2858,4,N,14,3,20,3,1,0,0,0,Não,5,1,1,2,1
1962,35,1224,3,4,5204,1,S,11,3,10,2,10,8,0,9,Não,1,1,1,1,2
1965,27,954,3,4,14105,1,N,14,3,7,5,7,7,0,7,Não,1,1,1,2,1
1966,32,1373,2,4,19679,8,N,24,4,8,1,1,0,0,0,Não,3,1,1,2,1
1967,31,754,3,4,15617,1,S,11,3,10,4,10,7,0,8,Não,1,1,2,2,2
1968,53,1168,3,1,10448,6,S,13,3,15,2,2,2,2,2,Não,1,1,1,2,1
1969,54,155,3,3,12897,3,N,11,3,9,6,4,3,2,3,Não,1,1,1,1,2
1970,33,1303,3,3,5968,1,N,20,4,9,2,9,7,2,8,Não,4,1,2,2,3
1971,43,2303,3,3,15968,1,N,20,4,9,2,9,7,2,8,Não,4,1,2,2,3
